\n702 Third Ave.	Seattle, U. 8. A.
\nPhone Main 3337	
\n"
"./ss_19200713_UFC_SASC_003_OCR.txt","
\n****** Result for Image/Page 1 ******
\n92	NTOCKS AND BOND8	
\nberty Bonds. WILL UY	The King Airship Co.	
\nWILI8ELL	
\nWhite Lanch Pra.	
\n20 Buperior 1Portland Cenent	
\n0 Davis Car \"ToTeM.\"	
\n8G Wiekh Tire & Rtubber.	
\n100 P. 8. Bpokane Inter. R, P	
\n103 Universal igth Power.	
\n105 Rothert ProcesR Bteel.	
\n200 Tu pper Mfg. Co,	
\n200 Beacon Coal.	
\n246 Deep Ben NalvaE	
\n297 Paeifie Electrie Welder.	
\n328 National Milen,	
\n600 Western Chemieal Co.	
\n1000 Ameriean Workers Oill	
\n1000 Ballard O1l	
\nMAX WINKIER	
\n214 Unfon Bt	EIlott 50	
\nWE HA VE INQUlRIEN TO BUUY	
\nUnited Finace	
\nNationnl Pinton Ring.	
\nMcKenzie Waterhouse	
\nFerfeeto Gear DifferentiaL	
\nKing Airahip.	
\nWE OFFÉR POR BALE	
\n100 Wentern Rubber.	
\nL0 Pacifie Coast Bineuit.	
\n20 Buperior Portland Cenent	
\n3000 Wyoming Pacific.	
\n1000 1arry Oi1	
\n1000 Manhattan-Texam Pet	
\n1000 Calndonia Mining.	
\n200 1Heela MininK.	
\nLaberty, Honda Bought and Sold at	
\nNew Y ork quotations,	
\nBCANDINAVEANAMEHHe	
\nSPCUITIES CORPORATI0N	
\n702 Third Ave.	Main 3337.	
\n"
"./ss_19200713_UFC_SASC_003_OCR_EDT.txt","
\n****** Result for Image/Page 1 ******
\n92	STOCKS AND BOND8	
\n
\nWILL BUY	
\nLberty Bonds. 
\n
\nThe King Airship Co.
\n	
\nWILL SELL
\n	
\n6	White Lunch Pfd.	
\n20 	Superior Portland Cement.
\n50 	Davis Car \"ToTeM.\"	
\n85 	Wicks Tire & Rubber.	
\n100 	P. S. Spokane Inter. R. R.	
\n103 	Universal High Power.	
\n105 	Rothert Process Steel.	
\n200 	Tupper Mfg. Co.
\n200 	Beacon Coal.	
\n246 	Deep Sea Salvage.	
\n297 	Pacific Electric Welder.	
\n328 	National Miles.	
\n600 	Western Chemical Co.	
\n1000 	American Workers Oil.	
\n1000 	Ballard Oil.
\n
\nMAX WINKIER	
\n214 Union St.	Elliott 850	
\n______________________________
\nWE HAVE INQUlRIES TO BUY
\n	
\nUnited Finance.	
\nNationnl Piston Ring.	
\nMcKenzie Waterhouse.	
\nPerfecto Gear Differential.	
\nKing Airship.
\n	
\nWE OFFER FOR SALE	
\n
\n100 	 Western Rubber.	
\n50 	 Pacific Coast Biscuit.	
\n20 	 Superior Portland Cement.	
\n3000 	 Wyoming Pacific.	
\n1000 	 Parry Oil.	
\n1000 	 Manhattan-Texas Pet.	
\n1000 	 Calndonia Mining.	
\n200 	 Hecla Mining.
\n	
\nLiberty, Bonds Bought and Sold at	
\nNew York Quotations.
\n	
\nSCANDINAVIAN AMERICAN	
\nSECURITIES CORPORATI0N	
\n702 Third Ave.	Main 3337.	
\n"
"./ss_19200713_XXX_MW_003_OCR_EDT.txt","
\n****** Result for Image/Page 1 ******
\n92	STOCKS AND BOND8	
\n
\nWILL BUY	
\nLberty Bonds. 
\n
\nThe King Airship Co.
\n	
\nWILL SELL
\n	
\n6	White Lunch Pfd.	
\n20 	Superior Portland Cement.
\n50 	Davis Car \"ToTeM.\"	
\n85 	Wicks Tire & Rubber.	
\n100 	P. S. Spokane Inter. R. R.	
\n103 	Universal High Power.	
\n105 	Rothert Process Steel.	
\n200 	Tupper Mfg. Co.
\n200 	Beacon Coal.	
\n246 	Deep Sea Salvage.	
\n297 	Pacific Electric Welder.	
\n328 	National Miles.	
\n600 	Western Chemical Co.	
\n1000 	American Workers Oil.	
\n1000 	Ballard Oil.
\n
\nMAX WINKIER	
\n214 Union St.	Elliott 850	
\n"
"./ss_19200813_UFC_SASC_004_OCR.txt","
\n****** Result for Image/Page 1 ******
\nWE HAVE ORDERS TO BUJY	
\nUnited Finance (stock or contracts).	
\nAero Alarm,	common.	
\nGuaranty Bank & Trust	
\nNorthern Life Insurance.	
\nWestern Rubber.	
\nFrantz Corporation.	
\nWE WILL SELL	
\n18 ero Alarm, pfd.	66.00	
\n400 Victory Rubber.	55	
\n50 Pan Motor	.	
\n50 Weetern Rubber	4.50	
\n10 King Airship	15.00	
\n10 Western Rolling Mi1.	Bid	
\n200 Manhattan-Texas Pet.	1.10	
\n1000 Alaska Pet. & Coal..	17	
\n3000 FPetroleum Producer8	1	
\n1000 Harvey Crude Oil	.60	
\nSCANDINAVIAN AMERICAN	
\nSECURITIES cORPORATION	
\n702 Third Ave.	Main 3337.	
\n"
"./ss_19200813_UFC_SASC_004_OCR_EDT.txt","
\n****** Result for Image/Page 1 ******
\n
\nWE HAVE ORDERS TO BUJY	
\n
\nUnited Finance (stock or contracts).	
\nAero Alarm,	common.	
\nGuaranty Bank & Trust	
\nNorthern Life Insurance.	
\nWestern Rubber.	
\nFrantz Corporation.	
\n
\nWE WILL SELL	
\n
\n18 	Aero Alarm, pfd. ...		$66.00	
\n400 	Victory Rubber.	 ...		   .55	
\n50 	Pan Motor	...		   4.25	
\n50 	Western Rubber	...		   4.50	
\n10 	King Airship	...		   15.00	
\n10 	Western Rolling Mill ...	 Bid	
\n200 	Manhattan-Texas Pet. ...	1.10	
\n1000 	Alaska Pet. & Coal   ...	.17	
\n3000 	Petroleum Producers  ...	.10	
\n1000 	Harvey Crude Oil     ...	.60	
\n
\nSCANDINAVIAN AMERICAN	
\nSECURITIES CORPORATION	
\n702 Third Ave.	Main 3337.	
\n"
"./ss_19200828_UFC_SASC_005_OCR.txt","
\n****** Result for Image/Page 1 ******
\n92	STOCKS AND BONDS	
\nWE HAVE ORDERS TO BUY	
\nAlaaka Pet. & CoaL	
\nCaledonia.	
\nMarsh Consol1	
\nHarvey Crude OiL	
\nHecla	
\nInvader O. & Ref. Texas	
\nNabob ConsolL	
\nPetroleum Producera	
\nRothert Steel.	
\nUnited Finance	
\nWestern Rubber.	
\nWyoming, Pacifie OIL	
\nLocal bank and insurance stock	
\nWE WILL SELL	
\nSiberian Commercial Com. P	
\n80 Western Rubber	
\n10 Seand. Amer. Bank, Ta-	
\ncona	120.00	
\n20 Superior Portiand Ce	
\nment	4.00	
\n10 Union Nat. Bank	.50	
\n10 Rolle Barnes Co., Prd... 95.00	
\n10 D. W. Griffith Corp.... 16.00	
\n60 Pan Motor, *	Specianl	4.25	
\n10 King Airship.	
\n10 Norwegian Amer. Line.100.00	
\n10 Swedish Amer. Line.Specia	
\n100 Rothert Steel	1.2	
\n100 Vietory Rubber	
\n200 Davis Car	1.50	
\n200 Kinney OI1 & Ref.	3T	
\n1000 Amalgamated Appliance Bid	
\n2000 Wyoming Pac. O1l	09	
\n1000 Invader O11 & Ref., Tex.	
\n3000 Petroleum Producers	
\n1000 Alaska Fet. & Coal....	
\n1000 Hlarvey Crude	
\nHunter Tract Impvt...450.00	
\nFOR QUICK ACTION, LIST	
\nLIST YOUR STOCKS WITH US	
\nsCANDINAVIAN AMERICAN	
\nSECURITĪES CORPORATION	
\n702 Third Ave	Main 3837.	
\n"
"./ss_19200828_UFC_SASC_005_OCR_EDT.txt","
\n****** Result for Image/Page 1 ******
\n92	STOCKS AND BONDS	
\n
\nWE HAVE ORDERS TO BUY	
\n
\nAlaska Pet. & Coal.	
\nCaledonia.	
\nMarsh Consol.	
\nHarvey Crude Oil.	
\nHecla.	
\nInvader O. & Ref. Texas.	
\nNabob Consol.	
\nPetroleum Producers.	
\nRothert Steel.	
\nUnited Finance.	
\nWestern Rubber.	
\nWyoming, Pacific Oil.	
\nLocal bank and insurance stock	.
\n
\nWE WILL SELL	
\n
\n3  	Siberian Commercial Com. ... Par	
\n80	Western Rubber	    ...   $4.50	
\n10	Scand. Amer. Bank, Ta-	
\n	coma	            ...  120.00	
\n20 	Superior Portiand Ce-
\n   	    ment	    ...   74.00	
\n10 	    Union Nat. Bank	    ...  177.50	
\n10 	    Rolle Barnes Co., Pfd.   ...   95.00	
\n10 	    D. W. Griffith Corp.     ...   15.00	
\n60 	    Pan Motor                ...    4.25	
\n10 	    King Airship.            ...	   Special	
\n10 	    Norwegian Amer. Line     ...  100.00	
\n10 	    Swedish Amer. Line       ...  Special	
\n100 	    Rothert Steel	    ...    1.25	
\n100 	    Victory Rubber	    ...     .55
\n200 	    Davis Car	            ...    1.50	
\n200 	    Kinney Oil & Ref.	    ...     .37	
\n1000 	    Amalgamated Appliance  ...     Bid	
\n2000 	    Wyoming Pac. Oil	    ...     .09	
\n1000 	    Invader Oil & Ref., Tex. ...    .07 1/2
\n3000 	    Petroleum Producers    ...     .10	
\n1000 	    Alaska Pet. & Coal     ...	    .15
\n1000 	    Harvey Crude           ...     .60	
\n   1 	    Hunter Tract Impvt.    ...  450.00
\n	
\nFOR QUICK ACTION, LIST	
\nLIST YOUR STOCKS WITH US	
\n
\nSCANDINAVIAN AMERICAN	
\nSECURITIES CORPORATION	
\n702 Third Ave	Main 3837.	
\n"
"./ss_19200831_UFC_SASC_006_OCR.txt","
\n****** Result for Image/Page 1 ******
\nSTOCKS AND BONDS	
\nWE WILL BUT	
\nLoeal bank atocka.	
\nLoeal insurance stoeka	
\nUnited Finance	
\nyomont Ojl &Gas.	
\nPetroleum Producers	
\nInvader O. &Ref. Texas	
\nWE WILL SELL	
\nUnited Pinance, pf4....392.00	
\n8iberian Commerelal	Hpeeia	
\niood In4. Motor 8% pfd. 90.00	
\nWeatern Rubber	
\n30	
\nKing	an oOhiP	Kubber	.Bpecial	
\nWieks Tire	
\n260 Rothert 8teel	
\n100 Vlctory Rubbe	
\n1000 A laska Pet& Coal	
\n1100 Porka Drilling	30	
\nFOREIGN CURRENCY (ACTUALL	
\nMONEY)	
\nFor Immediate Dellvery	
\nGerman marke 2.30 per 100.	
\nFrench, J8.00.	
\nltaliaD, 6.50.	
\nRusmian ruble, 2.00	
\nNorway. J1650.	
\nSweden, 21.60	
\nPoland. 11.00.	
\nC3ech0, 2.5.	
\nGreece 513.00.	
\n8CANDINAVIAN AMERICAN	
\nSECURITIES CORPORATION	
\n702 Third Av.	Main 3337.	
\n"
"./ss_19200831_UFC_SASC_006_OCR_EDT.txt","
\n****** Result for Image/Page 1 ******
\n92 STOCKS AND BONDS	
\n
\nWE WILL BUY
\n	
\nLoeal bank stocka.	
\nLoeal insurance stocks.	
\nUnited Finance.	
\nWyoming Oil & Gas.	
\nPetroleum Producers.	
\nInvader O. & Ref., Texas.
\n	
\nWE WILL SELL	
\n
\n2    United Pinance, pfd. ...  $92.00	
\n4    Siberian Commercial  ...	Special	
\n1    Hood Ind. Motor 8% pfd. ...    90.00	
\n80   Western Rubber	...     4.35
\n30   Pan Motor          ...     4.25	
\n15   King Airship	...     Special	
\n27   Wicks Tire & Rubber ...     2.75	
\n250  Rothert 8teel	...     1.15
\n100  Victory Rubber	...      .55
\n1000 Alaska Pet. & Coal ...      .15	
\n1100 Forks Drilling	...	 .30
\n	
\nFOREIGN CURRENCY (ACTUAL	
\nMONEY)	
\n
\nFor Immediate Delivery	
\n
\nGerman marke $2.30 per 100.	
\nFrench, $8.00.	
\nltalian, $5.50.	
\nRussian rubles, $2.00.	
\nNorway, $15.50.	
\nSweden, $21.50	
\nPoland, $1.00.	
\nCzecho, $2.50.	
\nGreece, $13.00.
\n	
\n8CANDINAVIAN AMERICAN	
\nSECURITIES CORPORATION	
\n702 Third Av.	Main 3337.	
\n"
